@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
240,'2019/09/17 10:03:10:048',3,-12103113,-12172258,-11579600,-9211044,-8487061,-8618641,-8553878,-9014176,-10593471,-11646680,-13025499,-12370919,-11910620,-11187146,-10331831,-9673897,-9344932,-9541799,-11383752,-13225449,-13027561,-12569579,-11912159,-7500403,-2234642,-1774610,-3026477,-11053489,-15066614,-15790080,-13028846,-12833520,-11847649,-6515303,-1249545,-986637,-12172477,-15067123,-15724541,-15987712,-13094639,-13096947,-11981282,-10075074,-9484216,-7771540,-12571866,-13885931,-15856125,-16119296,-13028845,-14279673,-12442344,-10604242,-10472396,-10603981,-11654103,-12375002,-15592951,-16053248,-13028332,-13227761,-12243682,-10272450,-9614515,-8362904,-12899800,-14476524,-15593210,-15921663,-13027300,-12569835,-11978464,-8291463,-3947576,-3355953,-8291972,-14343396,-14869488,-15460859,-12366534,-12502761,-12174048,-11319757,-10332854,-9608871,-9608872,-11515326,-13618393,-14670830,-11971782,-12304099,-11777489,-7828606,-5920344,-5393740,-5065293,-5658462,-8289415,-11643836,?
241,'2019/09/17 10:03:10:081',3,-12103113,-12172259,-11579600,-9211044,-8487061,-8618641,-8553879,-9014432,-10593470,-11646680,-13025498,-12370920,-11910620,-11187146,-10331831,-9739433,-9344932,-9541799,-11383752,-13225450,-13027561,-12569580,-11912159,-7500403,-2300178,-1774610,-3026477,-11053489,-15066614,-15790080,-13028846,-12833520,-11847649,-6580838,-1249545,-986637,-12106941,-15067122,-15724541,-16053248,-13094639,-13162483,-11981281,-10074818,-9484217,-7771540,-12571866,-13885931,-15856126,-16119296,-13028845,-14279673,-12376807,-10604242,-10472397,-10603981,-11654103,-12309723,-15592696,-16053248,-13028332,-13227761,-12243681,-10272194,-9614515,-8362904,-12899800,-14476525,-15593210,-15921663,-13027299,-12635372,-11978464,-8291463,-3882040,-3355953,-8291972,-14343397,-14934769,-15526395,-12366534,-12502760,-12108512,-11319757,-10332855,-9674407,-9608872,-11515327,-13618649,-14736367,-12037319,-12304100,-11777489,-7828607,-5920344,-5393740,-5065293,-5658462,-8289416,-11643836,?
242,'2019/09/17 10:03:10:115',3,-12103113,-12237794,-11514064,-9276580,-8487061,-8618897,-8553879,-9014431,-10593471,-11712216,-13025498,-12370920,-11910620,-11187145,-10331831,-9739433,-9344933,-9607335,-11383752,-13225450,-13027561,-12569323,-11912158,-7500659,-2300179,-1709073,-3026733,-11053233,-15066614,-15790079,-13028845,-12833520,-11782112,-6580839,-1249545,-921100,-12106941,-15067122,-15724541,-16053248,-13094639,-13162739,-11915746,-10074818,-9484217,-7771284,-12571866,-13885931,-15856125,-16119296,-13028845,-14279673,-12376807,-10604242,-10406860,-10604238,-11654103,-12309722,-15592695,-16053248,-12962795,-13227761,-12178146,-10337730,-9614516,-8362648,-12899800,-14476525,-15593210,-15921664,-13027299,-12635372,-11978464,-8357255,-3947832,-3290417,-8291972,-14343652,-14934768,-15461115,-12366534,-12502761,-12108511,-11319757,-10332855,-9608871,-9608873,-11515327,-13618649,-14736367,-12037318,-12304100,-11711952,-7828607,-5920344,-5393740,-5065293,-5658462,-8289416,-11643837,?
243,'2019/09/17 10:03:10:148',3,-12103113,-12172259,-11579600,-9276836,-8487061,-8618641,-8488343,-9014431,-10593471,-11646681,-13025242,-12370920,-11910620,-11187146,-10331831,-9673897,-9344932,-9607335,-11383752,-13290986,-13027562,-12635116,-11912159,-7500660,-2300179,-1709073,-3026733,-11053489,-15066614,-15790079,-13028846,-12833521,-11782113,-6581095,-1184009,-921100,-12106941,-15067122,-15724541,-15987712,-13094639,-13162740,-11915746,-10074817,-9484217,-7771283,-12571866,-13885930,-15856125,-16119296,-13028845,-14279673,-12376807,-10604242,-10406604,-10669774,-11654103,-12309722,-15592951,-16053248,-12962796,-13227761,-12178146,-10272194,-9614515,-8297112,-12899801,-14476525,-15593210,-15921663,-13027300,-12635372,-11978463,-8357256,-3947833,-3290417,-8291972,-14343652,-14934768,-15526395,-12366533,-12502761,-12174048,-11319757,-10332855,-9609127,-9608872,-11515327,-13618393,-14736366,-11971782,-12304099,-11777489,-7828607,-5920344,-5393740,-5065293,-5658463,-8289415,-11643836,?
244,'2019/09/17 10:03:10:181',3,-12103112,-12172514,-11514064,-9276836,-8487061,-8618640,-8553879,-9014432,-10593471,-11712216,-13025242,-12370920,-11910620,-11187145,-10331831,-9739433,-9344932,-9607335,-11383752,-13225450,-13027561,-12635116,-11912159,-7500660,-2300179,-1709074,-3026733,-11053489,-15066613,-15790080,-13028589,-12833521,-11847649,-6581095,-1183752,-986636,-12106941,-15067122,-15724541,-16053248,-13094639,-13162483,-11915489,-10074818,-9484217,-7771283,-12571866,-13885931,-15856125,-16119296,-13028844,-14279673,-12311015,-10669779,-10406603,-10669774,-11654103,-12375002,-15592951,-16053248,-13028331,-13227762,-12178146,-10272194,-9614259,-8297112,-12965337,-14476525,-15593210,-15921664,-13027299,-12635372,-11978465,-8357256,-3947833,-3290417,-8291973,-14343652,-14935024,-15526395,-12366533,-12502761,-12108512,-11319757,-10332854,-9674408,-9608873,-11515327,-13618649,-14736367,-11971525,-12304100,-11777489,-7828607,-5920344,-5393740,-5065292,-5658206,-8289415,-11643837,?
245,'2019/09/17 10:03:10:214',3,-12103113,-12172258,-11579600,-9276580,-8487060,-8618640,-8553879,-9014431,-10593471,-11712215,-13025498,-12370920,-11910620,-11187146,-10331831,-9739434,-9344932,-9607335,-11383752,-13225449,-13027818,-12569580,-11912159,-7500659,-2300179,-1774609,-3026733,-11053489,-15066614,-15790079,-13028847,-12833520,-11847649,-6580839,-1183752,-986636,-12106941,-15067123,-15724541,-16053248,-13094639,-13162739,-11915489,-10074818,-9484217,-7771283,-12571867,-13885930,-15856125,-16119296,-13028845,-14279929,-12311014,-10669779,-10406347,-10669774,-11654103,-12375002,-15592951,-16053248,-13028333,-13227761,-12177890,-10337730,-9614259,-8362648,-12965337,-14542061,-15593211,-15921664,-13027300,-12635372,-11978464,-8357256,-3947833,-3355953,-8292228,-14343652,-14935024,-15460859,-12366533,-12502760,-12174048,-11319758,-10332855,-9674663,-9609128,-11515327,-13618650,-14736367,-11971783,-12304099,-11777489,-7828606,-5920344,-5393740,-5065293,-5658463,-8289416,-11643836,?
246,'2019/09/17 10:03:10:248',3,-12103113,-12237795,-11579601,-9276580,-8487061,-8618898,-8553878,-9014432,-10593471,-11712216,-13025498,-12370919,-11910620,-11187145,-10331831,-9739433,-9344932,-9607336,-11383752,-13290985,-13027562,-12635116,-11912160,-7500660,-2300179,-1774610,-3026733,-11053490,-15132150,-15790080,-13028846,-12833520,-11847650,-6580839,-1183752,-986637,-12106941,-15067122,-15724541,-16053248,-13094638,-13162739,-11915489,-10074817,-9484216,-7771283,-12571866,-13885930,-15856125,-16119296,-13028845,-14345465,-12311014,-10669779,-10406347,-10669774,-11719639,-12309467,-15592951,-16118784,-12962795,-13227761,-12112610,-10337730,-9548722,-8297112,-12965337,-14476525,-15593210,-15921663,-13027300,-12635373,-11978464,-8291719,-3947833,-3355954,-8357764,-14343653,-14935024,-15526395,-12366534,-12502761,-12174048,-11319757,-10332854,-9674664,-9608873,-11580863,-13618649,-14736367,-11971782,-12304356,-11711953,-7828606,-5920344,-5393740,-5065293,-5658462,-8289416,-11643836,?
247,'2019/09/17 10:03:10:282',3,-12103113,-12172515,-11579600,-9276836,-8552597,-8618897,-8553879,-9079968,-10593471,-11712216,-13091034,-12370920,-11910620,-11187145,-10331831,-9739433,-9344933,-9607591,-11383752,-13225450,-13027562,-12569580,-11912160,-7500659,-2300179,-1774866,-3026733,-11053489,-15066613,-15790079,-13028846,-12833521,-11847649,-6580839,-1183752,-986637,-12106941,-15067122,-15724541,-16053248,-13094639,-13097204,-11849953,-10074818,-9484216,-7705491,-12572122,-13885930,-15856125,-16119296,-13028845,-14279929,-12245478,-10669779,-10340811,-10669774,-11719639,-12309466,-15592951,-16053248,-13028588,-13227762,-12112354,-10337730,-9548722,-8297111,-12965337,-14476525,-15593211,-15921663,-13027300,-12635373,-11978464,-8357256,-3947832,-3355954,-8357764,-14343652,-14935024,-15461115,-12366534,-12502762,-12108769,-11319757,-10332854,-9609127,-9608873,-11515327,-13618393,-14736367,-11971782,-12304101,-11711952,-7828607,-5920344,-5393740,-5065293,-5658206,-8289416,-11643836,?
248,'2019/09/17 10:03:10:314',3,-12103113,-12172514,-11579600,-9276580,-8487061,-8618641,-8553879,-9014433,-10593471,-11712217,-13091035,-12370920,-11910619,-11187146,-10331832,-9673897,-9344933,-9607335,-11383752,-13225449,-13027562,-12569580,-11912159,-7500660,-2300435,-1774866,-3026734,-11053489,-15066870,-15790079,-13028589,-12833520,-11847649,-6580839,-1183752,-986636,-12106941,-15067122,-15724541,-16053248,-13094638,-13162739,-11849953,-10074817,-9484217,-7705491,-12572122,-13885930,-15856125,-16119296,-13028845,-14279673,-12245478,-10669780,-10340810,-10669775,-11719639,-12309466,-15592951,-16053248,-13028588,-13227761,-12112353,-10272194,-9548722,-8296856,-12965337,-14476525,-15593211,-15921663,-13027300,-12635628,-11978464,-8357256,-3947833,-3355954,-8291972,-14343652,-14935025,-15526395,-12366534,-12502761,-12174048,-11319758,-10332855,-9674663,-9608872,-11515327,-13618394,-14736367,-11971782,-12304101,-11777489,-7828607,-5920344,-5393740,-5065293,-5658463,-8289416,-11643836,?
249,'2019/09/17 10:03:10:348',3,-12103113,-12172259,-11579600,-9276580,-8487061,-8618897,-8553879,-9014432,-10593471,-11712216,-13025498,-12370920,-11910620,-11187146,-10331831,-9739433,-9344933,-9607336,-11383753,-13225449,-13027562,-12569581,-11912159,-7500660,-2300435,-1774610,-3026734,-11053490,-15066870,-15790080,-13028846,-12833520,-11782113,-6581095,-1183752,-986636,-12106940,-15067122,-15724541,-16053248,-13094639,-13162739,-11849953,-10074817,-9483961,-7705490,-12572122,-13885931,-15856125,-16119296,-13028845,-14279673,-12245478,-10670035,-10340811,-10669774,-11719639,-12309466,-15592952,-16053248,-13028332,-13227762,-12112353,-10337730,-9548722,-8297111,-12965337,-14476525,-15593210,-15921664,-13027300,-12635629,-11978465,-8357256,-3947833,-3355954,-8291972,-14343653,-14934769,-15460858,-12366534,-12502761,-12108512,-11319758,-10332855,-9674664,-9608873,-11515327,-13618394,-14736366,-11971783,-12304356,-11777489,-7828607,-5920344,-5393740,-5065293,-5658206,-8289416,-11643836,?
250,'2019/09/17 10:03:10:382',3,-12103113,-12237795,-11579600,-9276581,-8487060,-8618641,-8553879,-9014433,-10593470,-11712215,-13025242,-12436456,-11910620,-11187145,-10331831,-9739433,-9344933,-9607336,-11383752,-13225449,-13027561,-12635116,-11912159,-7500660,-2300435,-1774866,-3026734,-11053490,-15066614,-15790079,-13028845,-12833520,-11847649,-6581095,-1183752,-986636,-12106941,-15067122,-15724541,-16053248,-13094639,-13162739,-11849953,-10074817,-9483960,-7705491,-12572122,-13885931,-15856125,-16119296,-13028845,-14279673,-12245478,-10735315,-10340811,-10669775,-11719639,-12309466,-15592951,-16053248,-13028332,-13227762,-12112353,-10337729,-9548722,-8296855,-12965337,-14476525,-15593210,-15921663,-13027299,-12635628,-11978464,-8357256,-3947833,-3355954,-8291972,-14343653,-14934768,-15526394,-12366534,-12502761,-12174305,-11319757,-10332855,-9674663,-9609129,-11515327,-13618393,-14736366,-11971782,-12304356,-11777489,-7828607,-5920344,-5393740,-5065293,-5658463,-8289415,-11643835,?
251,'2019/09/17 10:03:10:415',3,-12103113,-12237795,-11579600,-9276580,-8487061,-8618897,-8553879,-9079968,-10593471,-11646680,-13025497,-12436456,-11910620,-11187145,-10331830,-9739433,-9344933,-9607592,-11383752,-13290985,-13027561,-12635116,-11912159,-7500660,-2300435,-1840402,-3092270,-11053490,-15066870,-15790080,-13028846,-12833521,-11847649,-6581095,-1183752,-986637,-12106941,-15067122,-15724541,-15987712,-13094638,-13162739,-11849953,-10074817,-9418424,-7705491,-12571867,-13885931,-15856125,-16119296,-13029101,-14345209,-12245478,-10735571,-10340811,-10735311,-11719639,-12309466,-15592951,-16053248,-13028588,-13227762,-12112353,-10337729,-9548722,-8296855,-12965337,-14476525,-15593210,-15921663,-13027300,-12635628,-11978464,-8357255,-3947833,-3355954,-8291972,-14343653,-14935025,-15461115,-12366534,-12502761,-12174048,-11319757,-10332854,-9674407,-9608873,-11515327,-13618649,-14736366,-11971783,-12304355,-11777489,-7828607,-5920344,-5393740,-5065293,-5658207,-8289415,-11643836,?
252,'2019/09/17 10:03:10:448',3,-12103113,-12172515,-11579599,-9276580,-8487061,-8618641,-8553879,-9014433,-10593471,-11712216,-13025498,-12370920,-11910619,-11187145,-10397367,-9739433,-9344933,-9607592,-11383752,-13225449,-13027817,-12635116,-11977696,-7500660,-2300435,-1840402,-3092270,-11053490,-15066613,-15790079,-13028846,-12833521,-11847649,-6580839,-1183752,-986637,-12106941,-15067123,-15724541,-15987712,-13094640,-13162740,-11849952,-10074818,-9483960,-7705490,-12572122,-13885931,-15856125,-16119296,-13028846,-14345465,-12245478,-10735571,-10340811,-10735311,-11719639,-12309466,-15592695,-16053248,-13028332,-13227762,-12112353,-10337730,-9548721,-8296855,-12965337,-14476525,-15593210,-15921663,-13027300,-12635373,-11978464,-8357256,-3947833,-3355954,-8291972,-14343653,-14934768,-15526395,-12366534,-12502761,-12174048,-11319757,-10332855,-9609128,-9609129,-11515326,-13618393,-14736367,-11971783,-12304356,-11777489,-7828607,-5920344,-5393740,-5065293,-5658462,-8289415,-11643836,?
253,'2019/09/17 10:03:10:481',3,-12103112,-12172258,-11579599,-9276580,-8487061,-8618641,-8553879,-9014432,-10593471,-11646680,-13025497,-12370920,-11910619,-11187146,-10331831,-9739433,-9344933,-9607335,-11383496,-13290729,-13027561,-12569581,-11912159,-7500660,-2300435,-1840402,-3092526,-11053490,-15132150,-15790079,-13028845,-12833520,-11847649,-6581095,-1183752,-986637,-12106941,-15067122,-15724541,-16053248,-13094639,-13097203,-11849953,-10074817,-9418424,-7705490,-12572122,-13885930,-15856125,-16119296,-13028845,-14279673,-12245478,-10735571,-10340811,-10669775,-11719639,-12309466,-15592951,-16053248,-13028332,-13227761,-12112354,-10337730,-9548722,-8296855,-12965337,-14476524,-15593210,-15921664,-13027300,-12635372,-11978464,-8357256,-3947833,-3355954,-8291972,-14343652,-14935024,-15526651,-12366534,-12502761,-12174048,-11319757,-10332855,-9674663,-9609129,-11515327,-13618393,-14736367,-12037318,-12304356,-11777489,-7828607,-5920344,-5393740,-5065293,-5658207,-8289415,-11643836,?
254,'2019/09/17 10:03:10:515',3,-12103112,-12172514,-11579600,-9276579,-8487061,-8618641,-8553879,-9014432,-10593471,-11712217,-13090778,-12370920,-11910621,-11187145,-10397367,-9739433,-9410469,-9607591,-11383496,-13225450,-13027561,-12569580,-11912160,-7500660,-2300435,-1840402,-3026990,-10987954,-15066613,-15790080,-13028846,-12833520,-11847650,-6581096,-1183752,-986636,-12106684,-15067122,-15724541,-16053248,-13094639,-13162740,-11849953,-10009281,-9418424,-7705490,-12572122,-13885931,-15856125,-16119296,-13028845,-14279673,-12245478,-10735571,-10340811,-10669775,-11719639,-12309466,-15592951,-16053248,-13028332,-13227761,-12112353,-10337730,-9548722,-8296855,-12965337,-14476525,-15593210,-15921664,-13027300,-12635373,-11978465,-8357256,-3947833,-3355954,-8291972,-14343652,-14935024,-15526395,-12366534,-12502761,-12108769,-11319758,-10332855,-9674664,-9609129,-11515327,-13618393,-14736367,-11971782,-12304100,-11777489,-7828607,-5920344,-5393740,-5065293,-5658463,-8289416,-11643836,?
255,'2019/09/17 10:03:10:548',3,-12103112,-12237795,-11579600,-9276580,-8487061,-8618640,-8553879,-9014432,-10593471,-11712216,-13025242,-12436455,-11910620,-11187146,-10331831,-9739433,-9344933,-9607591,-11383496,-13225450,-13027561,-12635116,-11977695,-7500660,-2300435,-1840402,-3092270,-11053489,-15066613,-15790079,-13028846,-12833520,-11847649,-6581096,-1183752,-986636,-12106684,-15067122,-15724541,-16053248,-13094639,-13162739,-11915489,-10074818,-9418424,-7705490,-12572122,-13951467,-15856125,-16119296,-13029101,-14279673,-12245479,-10735572,-10340811,-10669775,-11719639,-12309466,-15592695,-16053248,-13028332,-13227761,-12178146,-10337730,-9548722,-8296855,-12965337,-14476525,-15592954,-15921663,-13027300,-12635373,-12044000,-8357512,-3947833,-3355954,-8291972,-14343652,-14935024,-15526651,-12366534,-12502760,-12174305,-11319757,-10332855,-9674663,-9609129,-11515327,-13618649,-14736366,-11971781,-12304355,-11777489,-7894143,-5920601,-5393740,-5065293,-5658463,-8289416,-11643836,?
256,'2019/09/17 10:03:10:581',3,-12103113,-12172258,-11579600,-9276836,-8487061,-8618897,-8553879,-9014432,-10593471,-11646680,-13025498,-12436456,-11910620,-11187146,-10332087,-9739433,-9344933,-9607591,-11383495,-13225193,-13027562,-12569580,-11977695,-7500660,-2300435,-1840402,-3026734,-10987697,-15066614,-15790079,-13028846,-12833521,-11847650,-6581096,-1183752,-986636,-12106684,-15067122,-15724541,-15987712,-13094639,-13162740,-11915489,-10074818,-9483960,-7639698,-12572123,-13885931,-15856125,-16119296,-13029101,-14279673,-12245478,-10735571,-10340811,-10669774,-11719640,-12309466,-15592951,-16053248,-12962796,-13227762,-12178145,-10337730,-9548722,-8296855,-12965338,-14476525,-15593210,-15921663,-13027300,-12635629,-12044000,-8357256,-3947833,-3355954,-8357508,-14343653,-14935024,-15461115,-12366535,-12502761,-12174305,-11319758,-10332855,-9674664,-9609129,-11515327,-13618649,-14736367,-11971783,-12304101,-11777489,-7894144,-5920344,-5393740,-5065293,-5658463,-8354952,-11643837,?
257,'2019/09/17 10:03:10:615',3,-12103113,-12172258,-11579600,-9276580,-8487061,-8618897,-8553879,-9014432,-10593470,-11646680,-13025498,-12370920,-11910619,-11187145,-10332087,-9739433,-9344932,-9607592,-11383495,-13225193,-13027561,-12635116,-11977695,-7500659,-2300435,-1840658,-3026734,-10987954,-15066614,-15790079,-13028846,-12833521,-11847649,-6580839,-1183752,-986636,-12106684,-15067123,-15724541,-15987712,-13094639,-13162483,-11915489,-10009281,-9483960,-7705490,-12571866,-13885931,-15856125,-16119296,-13028845,-14279673,-12245478,-10735571,-10340811,-10669775,-11719639,-12309722,-15592951,-16053248,-13028588,-13227761,-12112609,-10337730,-9548723,-8296856,-12965337,-14476524,-15593210,-15921663,-13027300,-12635372,-11978464,-8357256,-3947833,-3355954,-8291972,-14409189,-14935025,-15526651,-12366535,-12502761,-12108768,-11319758,-10332855,-9674664,-9609128,-11515327,-13618649,-14736367,-12037319,-12304100,-11777488,-7828606,-5920600,-5393740,-5065293,-5658463,-8289416,-11643836,?
258,'2019/09/17 10:03:10:648',3,-12103368,-12237795,-11579600,-9276580,-8487061,-8618897,-8553879,-9014432,-10593470,-11712216,-13091034,-12370921,-11910620,-11187146,-10331831,-9739434,-9410469,-9607592,-11383496,-13225193,-13027562,-12635118,-11912159,-7500660,-2300435,-1906194,-3026734,-11053233,-15066613,-15790079,-13028846,-12833521,-11847650,-6580839,-1183752,-986636,-12106684,-15067122,-15724541,-16053248,-13094638,-13162740,-11849953,-10009281,-9483960,-7705490,-12571866,-13885931,-15856125,-16119296,-13029101,-14279929,-12245478,-10735572,-10340811,-10735311,-11719639,-12309467,-15592951,-16118784,-13028332,-13227762,-12178146,-10337730,-9548722,-8296855,-12965337,-14476525,-15593210,-15921663,-13027300,-12635629,-11978464,-8357256,-3947833,-3355954,-8291972,-14343653,-14934768,-15526651,-12432070,-12502762,-12174049,-11319758,-10332855,-9674664,-9609129,-11515327,-13618649,-14736367,-12037319,-12304356,-11777489,-7828607,-5920344,-5393740,-5065549,-5723999,-8354952,-11643836,?
259,'2019/09/17 10:03:10:681',3,-12103112,-12237795,-11579600,-9276580,-8487316,-8618897,-8553879,-9079969,-10593471,-11712216,-13025498,-12370920,-11910620,-11187146,-10397367,-9739433,-9344933,-9607592,-11383495,-13225193,-13027562,-12635116,-11912160,-7500660,-2365971,-1906194,-3026734,-11053489,-15066614,-15790079,-13028846,-12833520,-11847649,-6581095,-1183752,-986636,-12106684,-15067122,-15724541,-16053248,-13094640,-13162739,-11849952,-10074561,-9483960,-7705490,-12572122,-13885931,-15856125,-16184832,-13028844,-14279929,-12311014,-10735571,-10406347,-10735310,-11719639,-12309466,-15592951,-16053248,-13028331,-13227761,-12178145,-10337730,-9548722,-8296855,-12965337,-14476525,-15593210,-15921664,-13027300,-12635629,-12044001,-8357256,-4013369,-3355954,-8291972,-14343653,-14935025,-15526651,-12432070,-12502761,-12174305,-11385293,-10398391,-9674664,-9609129,-11515327,-13618649,-14736367,-12037319,-12304356,-11777489,-7894143,-5920344,-5393740,-5065549,-5723999,-8354952,-11643836,?
260,'2019/09/17 10:03:10:715',3,-12103368,-12238052,-11579600,-9276835,-8487061,-8618897,-8553879,-9014432,-10593471,-11712216,-13025499,-12436457,-11976156,-11187146,-10397367,-9739433,-9410469,-9607592,-11383496,-13225193,-13027561,-12635117,-11912160,-7500660,-2365971,-1905938,-3026734,-10987697,-15066614,-15790079,-13028846,-12833521,-11847649,-6581095,-1183752,-986636,-12106684,-15067122,-15724541,-16053248,-13094640,-13162740,-11915489,-10009281,-9484216,-7705490,-12571866,-13885931,-15856125,-16119296,-13029102,-14279674,-12311014,-10735315,-10406347,-10669775,-11719639,-12309466,-15592951,-16118784,-13028588,-13227762,-12178145,-10337730,-9548722,-8296855,-12965337,-14476525,-15593211,-15921663,-13027301,-12635629,-12044000,-8357256,-3947833,-3355954,-8291972,-14343653,-14935025,-15526651,-12432071,-12503017,-12174305,-11319757,-10332855,-9674663,-9609129,-11515327,-13618649,-14736367,-12037320,-12304357,-11777488,-7828607,-5920600,-5393740,-5065549,-5723999,-8354952,-11643837,?
